# created by LinkChecker at 2025-08-26 22:25:43+002
# Read the documentation at https://linkchecker.github.io/linkchecker/
# Write comments and bugs to https://github.com/linkchecker/linkchecker/issues
urlname;parentname;base;result;warningstring;infostring;valid;url;line;column;name;dltime;size;checktime;cached;level;modified
/workshop/cuttingeeg2021/tutorial_freq/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/workshop/cuttingeeg2021/tutorial_freq/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/cuttingeeg2021/tutorial_freq/;148095;7;Time-frequency analysis on short and long timescales;9.703636169433594e-05;100980;4.240077018737793;0;4;
/workshop/madrid2019/eeg_sedation/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/workshop/madrid2019/eeg_sedation/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/madrid2019/eeg_sedation/;165307;7;Details on the resting-state EEG dataset recorded with different sedation levels;4.291534423828125e-05;11442;3.6937248706817627;0;4;
/workshop/madrid2019/tutorial_cleaning/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/workshop/madrid2019/tutorial_cleaning/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/madrid2019/tutorial_cleaning/;169663;7;Cleaning and processing resting-state EEG;6.890296936035156e-05;65409;4.058929920196533;0;4;
/workshop/madrid2019/tutorial_stats/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/workshop/madrid2019/tutorial_stats/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/madrid2019/tutorial_stats/;169729;7;Cluster-based permutation tests on resting-state EEG power spectra;0.00015020370483398438;171488;4.214051008224487;0;4;
/example/bids_mous;http://localhost:4000/faq/other/bids_coordsystem/;;200 OK;Redirected to `http://localhost:4000/example/bids_mous/' status: 301 Moved Permanently.;;True;http://localhost:4000/example/bids_mous/;183;301;BIDS example;3.4809112548828125e-05;529;2.678884983062744;0;4;
/faq/open_data;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/faq/open_data/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/open_data/;150;12;frequently asked question;2.5987625122070312e-05;513;2.687246084213257;0;4;
/tutorial/hcp_motort;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/tutorial/hcp_motort/' status: 301 Moved Permanently.;;True;http://localhost:4000/tutorial/hcp_motort/;97612;15;HCP-motort;0.006062746047973633;13795;2.6535818576812744;0;4;
/tutorial/mmfaces;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/tutorial/mmfaces/' status: 301 Moved Permanently.;;True;http://localhost:4000/tutorial/mmfaces/;119190;15;mmfaces;3.218650817871094e-05;12683;3.0134990215301514;0;4;
/faq/distcomp/distributed_batch;http://localhost:4000/category/faq/;;200 OK;Redirected to `http://localhost:4000/faq/distcomp/distributed_batch/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/distcomp/distributed_batch/;281;21;How can I distribute a batch of jobs?;4.601478576660156e-05;21782;4.471966028213501;0;4;
/faq/how_can_i_anonymize_a_ctf_dataset/#using-matlab;http://localhost:4000/example/other/bids_meg/;;200 OK;Redirected to `http://localhost:4000/faq/how_can_i_anonymize_a_ctf_dataset/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/how_can_i_anonymize_a_ctf_dataset/;168;192;this example page;3.0994415283203125e-05;545;3.197204828262329;0;4;
/faq/stats/statistics_ntrials;http://localhost:4000/category/faq/;;200 OK;Redirected to `http://localhost:4000/faq/stats/statistics_ntrials/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/stats/statistics_ntrials/;421;21;How does a difference in trial numbers per condition affect my statistical test;6.914138793945312e-05;20513;4.557188034057617;0;4;
/faq/source/fiducials_definition;http://localhost:4000/category/faq/;;200 OK;Redirected to `http://localhost:4000/faq/source/fiducials_definition/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/source/fiducials_definition/;477;21;How should I report the positions of the fiducial points on the head?;4.601478576660156e-05;11964;4.602726936340332;0;4;
/faq/matlab/matlab_replacements;http://localhost:4000/category/faq/;;200 OK;Redirected to `http://localhost:4000/faq/matlab/matlab_replacements/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/matlab/matlab_replacements/;609;21;Replacements for functions from MathWorks toolboxes;3.409385681152344e-05;9979;4.553171873092651;0;4;
/faq/matlab/matlab_requirements;http://localhost:4000/category/faq/;;200 OK;Redirected to `http://localhost:4000/faq/matlab/matlab_requirements/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/matlab/matlab_requirements/;653;21;What are the MATLAB requirements for using FieldTrip?;3.719329833984375e-05;12026;4.431726932525635;0;4;
/video/natmeg;http://localhost:4000/tag/video/;;200 OK;Redirected to `http://localhost:4000/video/natmeg/' status: 301 Moved Permanently.;;True;http://localhost:4000/video/natmeg/;133;21;FieldTrip MEG/EEG workshop at NatMEG, Stockholm (October 2014);3.62396240234375e-05;11075;4.1619908809661865;0;4;
/video/stlouis2011;http://localhost:4000/tag/video/;;200 OK;Redirected to `http://localhost:4000/video/stlouis2011/' status: 301 Moved Permanently.;;True;http://localhost:4000/video/stlouis2011/;137;21;FieldTrip workshop for the Human Connectome project at Washington University, St. Louis (2011);2.7179718017578125e-05;11050;4.111939907073975;0;4;
/video/stockholm2014;http://localhost:4000/tag/video/;;200 OK;Redirected to `http://localhost:4000/video/stockholm2014/' status: 301 Moved Permanently.;;True;http://localhost:4000/video/stockholm2014/;141;21;FieldTrip/MNE workshop at NatMEG, Stockholm (January 2014);3.4809112548828125e-05;11395;4.3582069873809814;0;4;
/video/montreal2012;http://localhost:4000/tag/video/;;200 OK;Redirected to `http://localhost:4000/video/montreal2012/' status: 301 Moved Permanently.;;True;http://localhost:4000/video/montreal2012/;161;21;Workshop at BRAMS Institute, Montreal (2012);3.314018249511719e-05;10891;4.585743188858032;0;4;
/example/other;http://localhost:4000/example/other/bids_meg/;;200 OK;Redirected to `http://localhost:4000/example/other/' status: 301 Moved Permanently.;;True;http://localhost:4000/example/other/;137;1;other;2.8848648071289062e-05;10071;4.176247835159302;0;4;
/example/preproc;http://localhost:4000/example/preproc/fixing_a_missing_sensor/;;200 OK;Redirected to `http://localhost:4000/example/preproc/' status: 301 Moved Permanently.;;True;http://localhost:4000/example/preproc/;137;1;preproc;4.506111145019531e-05;9043;3.9231150150299072;0;4;
/dataformat;http://localhost:4000/dataformat/meg/;;200 OK;Redirected to `http://localhost:4000/dataformat/' status: 301 Moved Permanently.;;True;http://localhost:4000/dataformat/;128;1;dataformat;3.1948089599609375e-05;7582;3.6169159412384033;0;4;
/example/sensor;http://localhost:4000/example/sensor/megrealign/;;200 OK;Redirected to `http://localhost:4000/example/sensor/' status: 301 Moved Permanently.;;True;http://localhost:4000/example/sensor/;137;1;sensor;3.3855438232421875e-05;8535;3.5997231006622314;0;4;
/development/realtime/rda;http://localhost:4000/development/realtime/rda/;;200 OK;Redirected to `http://localhost:4000/development/realtime/rda/' status: 301 Moved Permanently.;;True;http://localhost:4000/development/realtime/rda/;138;1;rda;4.315376281738281e-05;23030;3.4393012523651123;0;4;
/development/realtime/neurosdk;http://localhost:4000/tag/ant/;;200 OK;Redirected to `http://localhost:4000/development/realtime/neurosdk/' status: 301 Moved Permanently.;;True;http://localhost:4000/development/realtime/neurosdk/;129;21;Streaming realtime data from ANT NeuroSDK;3.409385681152344e-05;11000;3.5875699520111084;0;4;
/development/realtime/biosemi;http://localhost:4000/development/realtime/biosemi/;;200 OK;Redirected to `http://localhost:4000/development/realtime/biosemi/' status: 301 Moved Permanently.;;True;http://localhost:4000/development/realtime/biosemi/;138;1;biosemi;3.981590270996094e-05;18985;3.3549702167510986;0;4;
/development/module;http://localhost:4000/development/module/fileio/;;200 OK;Redirected to `http://localhost:4000/development/module/' status: 301 Moved Permanently.;;True;http://localhost:4000/development/module/;133;1;module;3.0994415283203125e-05;533;3.267160177230835;0;4;
/development/realtime/tmsi;http://localhost:4000/development/realtime/tmsi/;;200 OK;Redirected to `http://localhost:4000/development/realtime/tmsi/' status: 301 Moved Permanently.;;True;http://localhost:4000/development/realtime/tmsi/;138;1;tmsi;3.266334533691406e-05;12000;3.237757921218872;0;4;
/development/realtime/neuralynx;http://localhost:4000/development/realtime/neuralynx/;;200 OK;Redirected to `http://localhost:4000/development/realtime/neuralynx/' status: 301 Moved Permanently.;;True;http://localhost:4000/development/realtime/neuralynx/;138;1;neuralynx;3.814697265625e-05;11938;3.498076915740967;0;4;
/development/realtime/artinis;http://localhost:4000/development/realtime/artinis/;;200 OK;Redirected to `http://localhost:4000/development/realtime/artinis/' status: 301 Moved Permanently.;;True;http://localhost:4000/development/realtime/artinis/;138;1;artinis;3.1948089599609375e-05;10919;3.271345853805542;0;4;
/example/nirs_speech;http://localhost:4000/example/other/bids_nirs/;;200 OK;Redirected to `http://localhost:4000/example/nirs_speech/' status: 301 Moved Permanently.;;True;http://localhost:4000/example/nirs_speech/;238;273;another example;2.8848648071289062e-05;541;3.8195459842681885;0;4;
/development/realtime/audio2ft;http://localhost:4000/tag/audio/;;200 OK;Redirected to `http://localhost:4000/development/realtime/audio2ft/' status: 301 Moved Permanently.;;True;http://localhost:4000/development/realtime/audio2ft/;137;21;Streaming realtime data from soundcard using PortAudio;3.314018249511719e-05;10313;3.99721097946167;0;4;
/getting_started/eyelink;http://localhost:4000/example/other/bids_eyetracker/;;200 OK;Redirected to `http://localhost:4000/getting_started/eyelink/' status: 301 Moved Permanently.;;True;http://localhost:4000/getting_started/eyelink/;184;636;this page;2.7179718017578125e-05;573;3.251152753829956;0;4;
/reference/xdf2fieldtrip;http://localhost:4000/example/other/bids_motion/;;404 Not Found;;;False;http://localhost:4000/reference/xdf2fieldtrip;319;165;xdf2fieldtrip;-1;7508;3.1679840087890625;0;4;
/getting_started/xsens;http://localhost:4000/example/other/bids_motion/;;200 OK;Redirected to `http://localhost:4000/getting_started/xsens/' status: 301 Moved Permanently.;;True;http://localhost:4000/getting_started/xsens/;638;427;getting started;3.886222839355469e-05;549;3.0883779525756836;0;4;
/tag/bids;http://localhost:4000/example/other/bids_mous/;;200 OK;Redirected to `http://localhost:4000/tag/bids/' status: 301 Moved Permanently.;;True;http://localhost:4000/tag/bids/;216;118;convert your data to BIDS;4.1961669921875e-05;10567;3.3388350009918213;0;4;
/faq/how_can_i_convert_an_anatomical_mri_from_dicom_into_ctf_format;http://localhost:4000/tutorial/source/dipolefitting/;;200 OK;Redirected to `http://localhost:4000/faq/how_can_i_convert_an_anatomical_mri_from_dicom_into_ctf_format/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/how_can_i_convert_an_anatomical_mri_from_dicom_into_ctf_format/;273;168;strategy we commonly employ at the Donders Institute;2.7179718017578125e-05;537;3.4211981296539307;0;4;
/faq/how_can_i_fine-tune_my_bem_volume_conduction_model#converting_segmentation_to_segmentation;http://localhost:4000/tutorial/source/dipolefitting/;;200 OK;Redirected to `http://localhost:4000/faq/how_can_i_fine-tune_my_bem_volume_conduction_model/#converting_segmentation_to_segmentation' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/how_can_i_fine-tune_my_bem_volume_conduction_model/#converting_segmentation_to_segmentation;832;352;frequently asked questions;2.6226043701171875e-05;529;3.8157122135162354;0;4;
/faq/what_is_the_conductivity_of_the_brain_csf_skull_and_skin_tissue;http://localhost:4000/tutorial/source/dipolefitting/;;200 OK;Redirected to `http://localhost:4000/faq/what_is_the_conductivity_of_the_brain_csf_skull_and_skin_tissue/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/what_is_the_conductivity_of_the_brain_csf_skull_and_skin_tissue/;969;164;What is the conductivity of the brain, CSF, skull and skin tissue?;3.2901763916015625e-05;565;3.153311014175415;0;4;
/assets/img/tutorial/timefrequency/tfrtiles.png;http://localhost:4000/workshop/oslo2019/timefrequency/;;404 Not Found;;;False;http://localhost:4000/assets/img/tutorial/timefrequency/tfrtiles.png;163;4;;-1;7508;3.785614252090454;0;4;
/assets/img/tutorial/timefrequency/tfr_pipelinenew.png;http://localhost:4000/workshop/oslo2019/timefrequency/;;404 Not Found;;;False;http://localhost:4000/assets/img/tutorial/timefrequency/tfr_pipelinenew.png;180;4;;-1;7508;3.7365729808807373;0;4;
/development/realtime/brainstream;http://localhost:4000/tag/realtime/;;200 OK;Redirected to `http://localhost:4000/development/realtime/brainstream/' status: 301 Moved Permanently.;;True;http://localhost:4000/development/realtime/brainstream/;233;21;Streaming realtime data from and to BrainStream;2.9087066650390625e-05;10095;3.085703134536743;0;4;
/development/realtime/jinga-hi;http://localhost:4000/tag/realtime/;;200 OK;Redirected to `http://localhost:4000/development/realtime/jinga-hi/' status: 301 Moved Permanently.;;True;http://localhost:4000/development/realtime/jinga-hi/;261;21;Streaming realtime data from Jinga-Hi;3.0040740966796875e-05;14570;3.1234798431396484;0;4;
/development/realtime/micromed;http://localhost:4000/tag/realtime/;;200 OK;Redirected to `http://localhost:4000/development/realtime/micromed/' status: 301 Moved Permanently.;;True;http://localhost:4000/development/realtime/micromed/;265;21;Streaming realtime data from Micromed;3.1948089599609375e-05;13275;3.132828950881958;0;4;
/development/realtime/neurosky;http://localhost:4000/tag/realtime/;;200 OK;Redirected to `http://localhost:4000/development/realtime/neurosky/' status: 301 Moved Permanently.;;True;http://localhost:4000/development/realtime/neurosky/;281;21;Streaming realtime data from Neurosky ThinkCap;2.9087066650390625e-05;10878;3.1785888671875;0;4;
/development/realtime/openbci;http://localhost:4000/tag/realtime/;;200 OK;Redirected to `http://localhost:4000/development/realtime/openbci/' status: 301 Moved Permanently.;;True;http://localhost:4000/development/realtime/openbci/;285;21;Streaming realtime data from OpenBCI;3.123283386230469e-05;12138;3.540783166885376;0;4;
/development/realtime/tobi;http://localhost:4000/tag/realtime/;;200 OK;Redirected to `http://localhost:4000/development/realtime/tobi/' status: 301 Moved Permanently.;;True;http://localhost:4000/development/realtime/tobi/;297;21;Streaming realtime data from TOBI (Tools for Brain-Computer Interaction);3.4809112548828125e-05;16412;3.629031181335449;0;4;
/development/realtime/unicorn;http://localhost:4000/tag/realtime/;;200 OK;Redirected to `http://localhost:4000/development/realtime/unicorn/' status: 301 Moved Permanently.;;True;http://localhost:4000/development/realtime/unicorn/;301;21;Streaming realtime data from Unicorn Hybrid Black;3.0040740966796875e-05;10566;3.7242679595947266;0;4;
/development/realtime/arduino;http://localhost:4000/tag/realtime/;;200 OK;Redirected to `http://localhost:4000/development/realtime/arduino/' status: 301 Moved Permanently.;;True;http://localhost:4000/development/realtime/arduino/;305;21;Streaming realtime EEG data to and from Arduino;3.0994415283203125e-05;15476;3.4763340950012207;0;4;
/getting_started/homer;http://localhost:4000/example/sensor/nirs_speech/;;200 OK;Redirected to `http://localhost:4000/getting_started/homer/' status: 301 Moved Permanently.;;True;http://localhost:4000/getting_started/homer/;235;327;getting started with Homer;2.5033950805664062e-05;577;3.4581470489501953;0;4;
/example/spectral;http://localhost:4000/example/spectral/ecog_ny/;;200 OK;Redirected to `http://localhost:4000/example/spectral/' status: 301 Moved Permanently.;;True;http://localhost:4000/example/spectral/;137;1;spectral;2.9802322387695312e-05;9024;3.8057501316070557;0;4;
